entity_name,entity_id,fiscal_year,AAL,AVA,UAAL,funded_ratio,ACP,contributions,investment_income,other_additions,admin_expense,benefit_payments,member_refunds,other_deductions,return_1yr,return_3yr,return_5yr,adc_amount,contribution_deficiency,net_cash_flow,contribution_to_payroll,funded_ratio_prev,funded_ratio_change
Tulare County Employees' Retirement Association,7277,2017,1358435.0,1156587.0,201848.0,85.1,239054767.0,51806300.0,132699432.0,165600.0,2611562.0,73442266.0,3519060.0,0.0,11.9,3.9,8.1,33615885.0,0.0,105098444.0,0.21671310156304058,86.6,-1.5
Tulare County Employees' Retirement Association,7277,2018,1431436000.0,1192642000.0,238794000.0,83.3,248513879.0,304774979.0,95670819.0,187680.0,2666483.0,77083109.0,3633284.0,0.0,7.8,6.1,7.3,36263000.0,0.0,317250602.0,1.2263901727597275,85.1,-1.7999999999999972
Tulare County Employees' Retirement Association,7277,2019,1573406000.0,1461755000.0,111651000.0,92.9,254940772.0,55819352.0,90590519.0,188288.0,2805527.0,82236256.0,2861371.0,0.0,6.3,8.7,5.2,33494000.0,0.0,58695005.0,0.21895027445825732,83.3,9.600000000000009
Tulare County Employees' Retirement Association,7277,2020,1656357000.0,1523030000.0,133327000.0,91.95,262713817.0,58413559.0,9327068.0,187680.0,2852845.0,87893101.0,3534036.0,0.0,0.9,4.9,5.1,35310000.0,0.0,-26351675.0,0.22234673328963128,92.9,-0.9500000000000028
Tulare County Employees' Retirement Association,7277,2021,1741283000.0,1598431000.0,142852000.0,91.8,272415593.0,60302048.0,394891287.0,187680.0,2740169.0,92689543.0,3586160.0,0.0,24.0,9.9,9.9,36766000.0,0.0,356365143.0,0.2213604857780663,91.95,-0.15000000000000568
Tulare County Employees' Retirement Association,7277,2022,1875797000.0,1670786000.0,205011000.0,89.07,284272002.0,66271951.0,-117960731.0,187680.0,2966938.0,97761736.0,4946007.0,0.0,-5.9,5.4,5.9,40392000.0,0.0,-157175781.0,0.23312866034552357,91.8,-2.730000000000004
Tulare County Employees' Retirement Association,7277,2023,1957985000.0,1759025000.0,198960000.0,89.84,286886367.0,73138755.0,123966690.0,187680.0,2745295.0,103391718.0,6110778.0,0.0,6.5,7.8,5.9,45174000.0,0.0,85045334.0,0.2549398068817958,89.07,0.7700000000000102
Tulare County Employees' Retirement Association,7277,2024,2047350000.0,1840109000.0,207241000.0,89.88,293444953.0,80507437.0,182516236.0,187680.0,2917201.0,109853502.0,3674008.0,0.0,9.0,3.3,6.5,50727000.0,0.0,146766642.0,0.27435277443671013,89.84,0.03999999999999204
Ventura County Employees' Retirement Association,7278,2003,2202018000.0,2057493000.0,144525000.0,93.4,455789408.0,31362862.0,80300151.0,0.0,2246186.0,95001364.0,2894770.0,37500.0,4.4,-1.1,3.1,,,11483193.0,0.06880998428116171,,
Ventura County Employees' Retirement Association,7278,2004,2393997000.0,2070553000.0,323444000.0,86.5,475934348.0,44603451.0,318222984.0,0.0,2761869.0,101108287.0,3080417.0,12722.0,16.3,4.2,3.8,,,255863140.0,0.0937176549400885,93.4,-6.900000000000006
Ventura County Employees' Retirement Association,7278,2005,2584905000.0,2216229000.0,368676000.0,85.7,478052728.0,87788025.0,206019458.0,0.0,2938884.0,109734125.0,3536154.0,0.0,,,,,,177598320.0,0.18363669917181186,86.5,-0.7999999999999972
Ventura County Employees' Retirement Association,7278,2006,2911918000.0,2430048000.0,481870000.0,83.5,519144660.0,115018640.0,241240489.0,0.0,3027674.0,121226816.0,4228611.0,0.0,9.5,11.6,6.2,,,227776028.0,0.22155412327654492,85.7,-2.200000000000003
Ventura County Employees' Retirement Association,7278,2007,3112583000.0,2736558000.0,376025000.0,87.9,551968099.0,131055542.0,461025644.0,525823.0,2588705.0,132207925.0,3479318.0,0.0,17.2,11.9,11.2,,,454331061.0,0.23743318180422598,83.5,4.400000000000006
Ventura County Employees' Retirement Association,7278,2008,3345804000.0,3055756000.0,290048000.0,91.3,599173118.0,152409165.0,-208518972.0,0.0,3267594.0,142669054.0,3960407.0,20007.0,-6.7,6.2,8.8,,,-206026869.0,0.2543658258713803,87.9,3.3999999999999915
Ventura County Employees' Retirement Association,7278,2009,3663701000.0,3090148000.0,573553000.0,84.3,634777892.0,156241538.0,-625182877.0,0.0,3535690.0,153088994.0,3253100.0,0.0,-21.1,-4.8,0.6,,,-628819123.0,0.2461357586158656,91.3,-7.0
Ventura County Employees' Retirement Association,7278,2010,3877443000.0,3115984000.0,761459000.0,80.4,654828221.0,148169111.0,347087186.0,0.0,4081469.0,166028550.0,3227440.0,0.0,15.0,-5.5,1.7,,,321918838.0,0.22627172477955865,84.3,-3.8999999999999915
Ventura County Employees' Retirement Association,7278,2011,3995352000.0,3220388000.0,774964000.0,80.6,637037380.0,164291240.0,627326737.0,0.0,4386708.0,180069857.0,4388204.0,0.0,24.4,5.1,5.0,,,602773208.0,0.25789890068931276,80.4,0.19999999999998863
Ventura County Employees' Retirement Association,7278,2012,4373227000.0,3397360000.0,975867000.0,77.7,633847360.0,185259474.0,50683170.0,0.0,3535807.0,191331918.0,3782776.0,0.0,1.5,13.4,1.9,,,37292143.0,0.29227774018022257,80.6,-2.8999999999999915
Ventura County Employees' Retirement Association,7278,2013,4575063000.0,3621709000.0,953354000.0,79.2,638763186.0,195151824.0,436638121.0,0.0,3943727.0,205238224.0,4719733.0,0.0,13.2,12.6,5.3,,,417888261.0,0.30551513969059574,77.7,1.5
Ventura County Employees' Retirement Association,7278,2014,4731016000.0,3910801000.0,820215000.0,82.7,648257042.0,216377526.0,658579884.0,0.0,4044724.0,219190336.0,4341953.0,0.0,18.8,10.9,14.3,,,647380397.0,0.3337835333534256,79.2,3.5
Ventura County Employees' Retirement Association,7278,2015,5178157000.0,4302330000.0,875827000.0,83.1,678705846.0,238778320.0,88680324.0,0.0,3854106.0,229761770.0,3933445.0,0.0,1.7,11.0,11.6,,,89909323.0,0.35181414954248086,82.7,0.3999999999999915
Ventura County Employees' Retirement Association,7278,2016,5398756000.0,4585713000.0,813043000.0,84.9,705999680.0,247179459.0,25739302.0,0.0,4474201.0,242759176.0,3643862.0,0.0,1.0,6.9,7.0,,,22041522.0,0.3501127068499521,83.1,1.8000000000000114
Ventura County Employees' Retirement Association,7278,2017,5703396000.0,4959070000.0,744326000.0,87.0,744917386.0,263153543.0,580525971.0,0.0,5524374.0,256833969.0,3911104.0,0.0,12.6,4.9,9.2,190759001.0,0.0,577410067.0,0.3532654062661386,84.9,2.0999999999999943
Ventura County Employees' Retirement Association,7278,2018,6129758000.0,5382777000.0,746981000.0,87.8,760815215.0,271727103.0,445902067.0,0.0,4881405.0,273745291.0,3973105.0,2813622.0,8.9,7.3,8.3,197682857.0,0.0,432215747.0,0.35715256167688497,87.0,0.7999999999999972
Ventura County Employees' Retirement Association,7278,2019,6439388000.0,5664526000.0,774862000.0,87.97,785402037.0,275089754.0,368664890.0,0.0,5341596.0,293807796.0,3310742.0,2396874.0,7.0,9.5,6.1,199932498.0,0.0,338897636.0,0.35025342568598405,87.8,0.1700000000000017
Ventura County Employees' Retirement Association,7278,2020,6747772000.0,6044036000.0,703736000.0,89.57,803381543.0,293830546.0,209235392.0,0.0,5367358.0,311320758.0,4303393.0,2582517.0,2.5,6.1,6.3,214587909.0,0.0,179491912.0,0.3657422162112081,87.97,1.5999999999999943
Ventura County Employees' Retirement Association,7278,2021,7154885000.0,6648154000.0,506731000.0,92.92,817636092.0,258282146.0,1849957595.0,0.0,6008220.0,329140248.0,3825013.0,2565034.0,30.3,12.7,11.9,178628118.0,0.0,1766701226.0,0.3158888759034869,89.57,3.3500000000000085
Ventura County Employees' Retirement Association,7278,2022,7491327000.0,7279606000.0,211721000.0,97.17,873042611.0,263387082.0,-553406547.0,0.0,6169082.0,351798412.0,5299314.0,2934633.0,-6.0,7.9,7.9,178667231.0,0.0,-656220906.0,0.3016886904275054,92.92,4.25
Ventura County Employees' Retirement Association,7278,2023,7870801000.0,7640705000.0,230096000.0,97.08,941042109.0,272506385.0,670998749.0,0.0,6837989.0,374946597.0,6390361.0,2424730.0,8.5,10.1,7.9,178535140.0,0.0,552905457.0,0.2895793741786745,97.17,-0.09000000000000341
Ventura County Employees' Retirement Association,7278,2024,8403987000.0,8148479000.0,255508000.0,96.96,954250417.0,256692271.0,868996555.0,0.0,7927547.0,393023628.0,7879966.0,2978807.0,11.8,4.6,8.9,158621851.0,0.0,713878878.0,0.26899885651294403,97.08,-0.12000000000000455
Desert Hospital Retirement Protection Plan,7398,2003,7392019.0,6474884.0,917135.0,87.6,0.0,0.0,308634.0,0.0,47511.0,0.0,1462584.0,0.0,,,,,,-1201461.0,,,
Desert Hospital Retirement Protection Plan,7398,2004,7392019.0,6474884.0,917135.0,87.6,0.0,0.0,867555.0,0.0,44168.0,1134072.0,0.0,0.0,,,,,,-310685.0,,87.6,0.0
Desert Hospital Retirement Protection Plan,7398,2005,7392019.0,6474884.0,917135.0,87.6,0.0,0.0,355457.0,0.0,0.0,1137093.0,0.0,0.0,,,,,,-781636.0,,87.6,0.0
Desert Hospital Retirement Protection Plan,7398,2006,9566663.0,5236383.0,4330280.0,54.7,0.0,0.0,480561.0,0.0,0.0,626741.0,0.0,0.0,3.3,1.87,2.49,,,-146180.0,,87.6,-32.89999999999999
Desert Hospital Retirement Protection Plan,7398,2007,9566663.0,5236383.0,4330280.0,54.7,0.0,0.0,830452.0,0.0,0.0,397447.0,0.0,0.0,4.77,3.09,2.92,,,433005.0,,54.7,0.0
Desert Hospital Retirement Protection Plan,7398,2008,9312581.0,4552074.0,4760507.0,48.9,0.0,0.0,-453171.0,0.0,0.0,664143.0,0.0,0.0,4.92,4.33,3.37,,,-1117314.0,,54.7,-5.800000000000004
Desert Hospital Retirement Protection Plan,7398,2009,9141403.0,3351366.0,5790037.0,36.7,0.0,0.0,-775301.0,0.0,0.0,425408.0,0.0,0.0,1.54,3.74,3.14,,,-1200709.0,,48.9,-12.199999999999996
Desert Hospital Retirement Protection Plan,7398,2010,9141403.0,3351366.0,5790037.0,36.7,0.0,0.0,380478.0,0.0,0.0,465473.0,0.0,0.0,0.64,2.37,3.03,,,-84995.0,,36.7,0.0
Desert Hospital Retirement Protection Plan,7398,2011,7921342.0,3522125.0,4399217.0,44.5,0.0,0.0,656162.0,0.0,0.0,400408.0,0.0,0.0,0.4,0.86,2.45,,,255754.0,,36.7,7.799999999999997
Desert Hospital Retirement Protection Plan,7398,2012,7921342.0,3522125.0,4399217.0,44.5,0.0,0.0,-31615.0,1573.0,0.0,457919.0,0.0,0.0,0.26,0.43,1.55,,,-487961.0,,44.5,0.0
Desert Hospital Retirement Protection Plan,7398,2013,7357700.0,2797614.0,4560086.0,38.0,0.0,0.0,328173.0,5458.0,20421.0,549759.0,0.0,0.0,,,,,,-236549.0,,44.5,-6.5
Desert Hospital Retirement Protection Plan,7398,2014,10603012.0,2656607.0,7946405.0,25.1,0.0,0.0,341111.0,134.0,0.0,482252.0,0.0,0.0,0.15,0.2,0.33,,,-141007.0,,38.0,-12.899999999999999
Desert Hospital Retirement Protection Plan,7398,2015,10179205.0,2405256.0,7773949.0,23.6,0.0,0.0,53215.0,0.0,0.0,304566.0,0.0,0.0,0.13,0.16,0.23,,,-251351.0,,25.1,-1.5
Desert Hospital Retirement Protection Plan,7398,2016,11568940.0,1924238.0,9644702.0,16.6,0.0,0.0,-21622.0,0.0,0.0,459397.0,0.0,0.0,0.25,0.18,0.2,,,-481019.0,,23.6,-7.0
Desert Hospital Retirement Protection Plan,7398,2017,8219294.0,4980952.0,3238342.0,60.6,0.0,3400000.0,393441.0,0.0,0.0,382380.0,0.0,0.0,0.66,0.35,0.28,928460.0,-2471540.0,3411061.0,,16.6,44.0
Desert Hospital Retirement Protection Plan,7398,2018,8467627.0,5189834.0,3277793.0,61.3,0.0,0.0,356615.0,0.0,35409.0,466670.0,0.0,0.0,1.0,0.64,0.44,288378.0,288378.0,-145464.0,,60.6,0.6999999999999957
Desert Hospital Retirement Protection Plan,7398,2019,8309530.0,4913907.0,3395623.0,59.14,0.0,0.0,268699.0,0.0,32836.0,511792.0,0.0,0.0,2.06,1.24,0.82,,,-275929.0,,61.3,-2.1599999999999966
Desert Hospital Retirement Protection Plan,7398,2020,9388217.0,4783963.0,4604254.0,50.96,0.0,0.0,109201.0,0.0,31524.0,207620.0,0.0,0.0,2.49,1.85,1.29,366275.0,366275.0,-129943.0,,59.14,-8.18
Desert Hospital Retirement Protection Plan,7398,2021,3507940.0,5314972.0,-1807032.0,151.51,0.0,0.0,1160972.0,0.0,33700.0,596263.0,0.0,0.0,0.33,1.63,1.31,366275.0,366275.0,531009.0,,50.96,100.54999999999998
Desert Hospital Retirement Protection Plan,7398,2022,3588592.0,4597838.0,-1009246.0,128.12,0.0,0.0,-512520.0,0.0,32394.0,172220.0,0.0,0.0,0.08,0.97,1.19,0.0,0.0,-717134.0,,151.51,-23.389999999999986
Desert Hospital Retirement Protection Plan,7398,2023,3036119.0,4493259.0,-1457140.0,147.99,0.0,0.0,444979.0,0.0,29008.0,520550.0,0.0,0.0,1.34,0.58,1.26,0.0,0.0,-104579.0,,128.12,19.870000000000005
Desert Hospital Retirement Protection Plan,7398,2024,2715761.0,4444098.0,-1728337.0,163.64,0.0,0.0,489411.0,0.0,28315.0,510257.0,0.0,0.0,4.68,2.03,1.78,0.0,0.0,-49161.0,,147.99,15.649999999999977
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2003,5808709.0,4836655.0,972054.0,83.3,3376214.0,819456.0,-173972.0,0.0,34587.0,68755.0,50943.0,0.0,,,,,,491199.0,0.24271447248308312,,
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2004,6857358.0,5327854.0,1529504.0,77.7,3603060.0,846964.0,102993.0,0.0,38197.0,98259.0,90662.0,0.0,1.83,-0.82,1.78,,,722839.0,0.235067970003275,83.3,-5.599999999999994
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2005,9037203.0,6050693.0,2986510.0,67.0,3248008.0,885935.0,359508.0,0.0,41156.0,183503.0,158462.0,0.0,5.06,1.11,0.77,,,862322.0,0.2727625670872732,77.7,-10.700000000000003
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2006,9477953.0,6872377.0,2605576.0,72.5,2502806.0,952511.0,360603.0,0.0,45592.0,267216.0,57760.0,0.0,4.96,3.94,1.47,,,942546.0,0.38057724010570537,67.0,5.5
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2007,10320181.0,7808572.0,2511609.0,75.7,3176434.0,1197969.0,697640.0,0.0,51136.0,306864.0,138117.0,0.0,8.39,6.12,3.3,,,1399492.0,0.37714273301444323,72.5,3.200000000000003
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2008,11022943.0,9195098.0,1827845.0,83.4,3007499.0,1072325.0,815550.0,0.0,58520.0,349981.0,55177.0,0.0,8.47,7.26,5.71,,,1424197.0,0.3565504094930705,75.7,7.700000000000003
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2009,11882834.0,10608363.0,1274471.0,89.3,3429409.0,1062471.0,-1448898.0,0.0,63630.0,372114.0,50811.0,0.0,-13.17,0.69,2.39,,,-872982.0,0.309811690585754,83.4,5.8999999999999915
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2010,13287540.0,9749283.0,3538257.0,73.4,3525248.0,1222443.0,1638855.0,0.0,65518.0,365544.0,39421.0,0.0,16.75,3.22,4.58,,,2390815.0,0.34676794370211683,89.3,-15.899999999999991
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2011,14380040.0,12197083.0,2182957.0,84.8,3725878.0,1192577.0,1334989.0,0.0,80612.0,416615.0,53628.0,0.0,10.66,3.91,5.69,,,1976711.0,0.3200794550975636,73.4,11.399999999999991
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2012,15398417.0,14173794.0,1224623.0,92.0,3512416.0,1072780.0,-42543.0,0.0,12660.0,446089.0,19225.0,0.0,0.25,9.0,4.05,,,552263.0,0.3054250977105218,84.8,7.200000000000003
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2013,16734982.0,14726057.0,2008925.0,88.0,3295632.0,1120580.0,1737509.0,0.0,39116.0,515932.0,7885.0,0.0,12.17,7.56,4.76,,,2295156.0,0.3400197594877098,92.0,-4.0
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2014,18044541.0,17047342.0,997199.0,94.5,3288878.0,1168010.0,2621368.0,0.0,14278.0,576160.0,79546.0,0.0,15.79,9.2,10.96,,,3119394.0,0.3551393514748799,88.0,6.5
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2015,20270393.0,20129639.0,140754.0,99.3,3626818.0,970711.0,878786.0,0.0,16079.0,572241.0,31702.0,0.0,,,,,,1229475.0,0.2676481146834498,94.5,4.799999999999997
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2016,22524235.0,21367468.0,1156767.0,94.9,3608769.0,1103346.0,-140493.0,0.0,176377.0,594925.0,123674.0,0.0,,,,,,67877.0,0.3057402676646801,99.3,-4.3999999999999915
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2017,23432961.0,21434841.0,1998120.0,91.5,4429828.0,1179203.0,1619088.0,0.0,191661.0,711719.0,29688.0,0.0,,,,1053887.0,10590.0,1865223.0,0.2661961141606401,94.9,-3.4000000000000057
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2018,24255666.0,23650761.0,604905.0,97.5,4939705.0,1195281.0,3301004.0,0.0,132647.0,786424.0,48908.0,0.0,,,,1088228.0,-107053.0,3528306.0,0.24197416647350398,91.5,6.0
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2019,25569403.0,26786215.0,-1216812.0,104.76,4842573.0,1324333.0,-1480804.0,0.0,89086.0,880535.0,0.0,0.0,,,,979399.0,-184432.0,-1126092.0,0.2734771370509025,97.5,7.260000000000005
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2020,27345479.0,27066336.0,279143.0,98.98,5263497.0,1361190.0,5175930.0,0.0,68989.0,1038556.0,0.0,0.0,,,,1043456.0,-158786.0,5429575.0,0.2586094377939229,104.76,-5.780000000000001
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2021,30249446.0,29154205.0,1095241.0,96.38,6016305.0,1422173.0,5173967.0,0.0,76047.0,1025255.0,0.0,0.0,,,,1363614.0,144374.0,5494838.0,0.23638645314690662,98.98,-2.6000000000000085
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2022,31409094.0,32577009.0,-1167915.0,103.72,6487132.0,1590672.0,4398824.0,0.0,65276.0,1123771.0,0.0,0.0,,,,1229797.0,-173203.0,4800449.0,0.24520419809555286,96.38,7.340000000000003
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2023,33401229.0,36787875.0,-3386646.0,110.14,5613094.0,1631496.0,-6820169.0,0.0,79492.0,1235933.0,0.0,0.0,,,,841503.0,-597277.0,-6504098.0,0.29065894852286456,103.72,6.420000000000002
Sunline Transit Retirement Income Plan - Non-Bargaining Unit Personnel,7400,2024,36221609.0,38948434.0,-2726825.0,107.53,5734757.0,1491281.0,5005266.0,0.0,99307.0,1454579.0,0.0,0.0,,,,808014.0,-493100.0,4942661.0,0.26004257896193333,110.14,-2.6099999999999994
West Contra Costa Healthcare District Successor Retirement Plan,8275,2003,9652169.0,9493040.0,159129.0,98.4,0.0,421145.0,208111.0,0.0,132822.0,718590.0,0.0,0.0,,,,,,-222156.0,,,
West Contra Costa Healthcare District Successor Retirement Plan,8275,2004,10253188.0,9011117.0,1242071.0,87.9,0.0,201186.0,1153802.0,0.0,139066.0,786646.0,0.0,0.0,,,,,,429276.0,,98.4,-10.5
West Contra Costa Healthcare District Successor Retirement Plan,8275,2005,10366836.0,9499298.0,867538.0,91.6,0.0,244205.0,639011.0,0.0,129380.0,806677.0,0.0,0.0,7.28,11.29,5.15,,,-52841.0,,87.9,3.6999999999999886
West Contra Costa Healthcare District Successor Retirement Plan,8275,2008,10645843.0,9863100.0,782743.0,92.6,0.0,0.0,1001351.0,0.0,96763.0,870496.0,0.0,0.0,,,,,,34092.0,,91.6,1.0
West Contra Costa Healthcare District Successor Retirement Plan,8275,2009,10645843.0,9863100.0,782843.0,92.6,0.0,0.0,-2284102.0,0.0,82515.0,960498.0,0.0,0.0,0.0,0.0,0.0,,,-3327115.0,,92.6,0.0
West Contra Costa Healthcare District Successor Retirement Plan,8275,2010,10725685.0,6625642.0,4100043.0,61.8,0.0,0.0,1032690.0,0.0,59166.0,883962.0,0.0,0.0,17.03,1.12,4.89,,,89562.0,,92.6,-30.799999999999997
West Contra Costa Healthcare District Successor Retirement Plan,8275,2011,10458266.0,6469768.0,3988498.0,61.9,0.0,0.0,766841.0,0.0,61160.0,861555.0,0.0,0.0,12.44,1.7,5.94,,,-155874.0,,61.8,0.10000000000000142
West Contra Costa Healthcare District Successor Retirement Plan,8275,2012,10474752.0,5288289.0,5186463.0,50.5,0.0,0.0,-152141.0,0.0,57146.0,846928.0,0.0,0.0,-3.47,2.38,-0.04,,,-1056215.0,,61.9,-11.399999999999999
West Contra Costa Healthcare District Successor Retirement Plan,8275,2013,11261212.0,5073430.0,6187782.0,45.1,0.0,0.0,714712.0,0.0,53063.0,876508.0,0.0,0.0,13.64,2.78,9.8,,,-214859.0,,50.5,-5.399999999999999
West Contra Costa Healthcare District Successor Retirement Plan,8275,2014,14197339.0,4990312.0,9207027.0,35.1,0.0,0.0,865178.0,0.0,51662.0,896634.0,0.0,0.0,18.81,9.66,7.92,,,-83118.0,,45.1,-10.0
